Year,Round,HomeTeam,HomeScore,AwayTeam,AwayScore,Venue,Date,MatchCentreURL
2021,Round 21,Eels,12,Rabbitohs,40,Cbus Super Stadium,2021-08-06T10:05:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-21/eels-v-rabbitohs/
2021,Round 21,Warriors,18,Sharks,16,Cbus Super Stadium,2021-08-07T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-21/warriors-v-sharks/
2021,Round 21,Roosters,14,Panthers,20,Suncorp Stadium,2021-08-07T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-21/roosters-v-panthers/
2021,Round 21,Sea Eagles,18,Storm,28,Suncorp Stadium,2021-08-07T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-21/sea-eagles-v-storm/
2021,Round 21,Bulldogs,16,Wests Tigers,28,Cbus Super Stadium,2021-08-08T03:50:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-21/bulldogs-v-wests-tigers/
2021,Round 21,Titans,36,Cowboys,14,Cbus Super Stadium,2021-08-08T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-21/titans-v-cowboys/
2021,Round 22,Storm,26,Raiders,16,Sunshine Coast Stadium,2021-08-12T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-22/storm-v-raiders/
2021,Round 22,Dragons,16,Panthers,34,Suncorp Stadium,2021-08-13T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-22/dragons-v-panthers/
2021,Round 22,Broncos,20,Roosters,21,Suncorp Stadium,2021-08-13T10:05:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-22/broncos-v-roosters/
2021,Round 22,Rabbitohs,36,Titans,6,Cbus Super Stadium,2021-08-14T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-22/rabbitohs-v-titans/
2021,Round 22,Cowboys,16,Wests Tigers,24,Queensland Country Bank Stadium,2021-08-14T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-22/cowboys-v-wests-tigers/
2021,Round 22,Sea Eagles,56,Eels,10,Sunshine Coast Stadium,2021-08-14T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-22/sea-eagles-v-eels/
2021,Round 22,Warriors,24,Bulldogs,10,Kayo Stadium,2021-08-15T03:50:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-22/warriors-v-bulldogs/
2021,Round 22,Sharks,14,Knights,16,Kayo Stadium,2021-08-15T06:00:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-22/sharks-v-knights/
2021,Round 23,Titans,20,Storm,34,Cbus Super Stadium,2021-08-19T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-23/titans-v-storm/
2021,Round 23,Raiders,18,Sea Eagles,19,Suncorp Stadium,2021-08-20T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-23/raiders-v-sea-eagles/
2021,Round 23,Panthers,25,Rabbitohs,12,Suncorp Stadium,2021-08-20T10:05:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-23/panthers-v-rabbitohs/
2021,Round 23,Wests Tigers,20,Sharks,50,Browne Park,2021-08-21T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-23/wests-tigers-v-sharks/
2021,Round 23,Bulldogs,16,Knights,22,Cbus Super Stadium,2021-08-21T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-23/bulldogs-v-knights/
2021,Round 23,Eels,32,Cowboys,16,Cbus Super Stadium,2021-08-21T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-23/eels-v-cowboys/
2021,Round 23,Dragons,22,Roosters,40,Toowoomba Sports Ground,2021-08-22T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-23/dragons-v-roosters/
2021,Round 23,Broncos,24,Warriors,22,Suncorp Stadium,2021-08-22T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-23/broncos-v-warriors/
2021,Round 24,Knights,15,Titans,14,Sunshine Coast Stadium,2021-08-26T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-24/knights-v-titans/
2021,Round 24,Warriors,16,Raiders,28,BB Print Stadium,2021-08-27T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-24/warriors-v-raiders/
2021,Round 24,Roosters,12,Rabbitohs,54,Suncorp Stadium,2021-08-27T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-24/roosters-v-rabbitohs/
2021,Round 24,Dragons,26,Cowboys,38,Browne Park,2021-08-28T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-24/dragons-v-cowboys/
2021,Round 24,Sharks,24,Broncos,16,Suncorp Stadium,2021-08-28T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-24/sharks-v-broncos/
2021,Round 24,Storm,10,Eels,22,Suncorp Stadium,2021-08-28T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-24/storm-v-eels/
2021,Round 24,Sea Eagles,36,Bulldogs,18,Kayo Stadium,2021-08-29T03:50:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-24/sea-eagles-v-bulldogs/
2021,Round 24,Panthers,30,Wests Tigers,16,Kayo Stadium,2021-08-29T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-24/panthers-v-wests-tigers/
2021,Round 25,Raiders,16,Roosters,40,BB Print Stadium,2021-09-02T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-25/raiders-v-roosters/
2021,Round 25,Sharks,16,Storm,28,Cbus Super Stadium,2021-09-03T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-25/sharks-v-storm/
2021,Round 25,Eels,6,Panthers,40,Cbus Super Stadium,2021-09-03T10:05:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-25/eels-v-panthers/
2021,Round 25,Broncos,35,Knights,22,Suncorp Stadium,2021-09-04T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-25/broncos-v-knights/
2021,Round 25,Cowboys,18,Sea Eagles,46,Queensland Country Bank Stadium,2021-09-04T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-25/cowboys-v-sea-eagles/
2021,Round 25,Rabbitohs,20,Dragons,16,Sunshine Coast Stadium,2021-09-04T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-25/rabbitohs-v-dragons/
2021,Round 25,Titans,44,Warriors,0,Cbus Super Stadium,2021-09-05T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-25/titans-v-warriors/
2021,Round 25,Wests Tigers,0,Bulldogs,38,Kayo Stadium,2021-09-05T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2021/round-25/wests-tigers-v-bulldogs/
2021,Finals Week 1,Storm,40,Sea Eagles,12,Sunshine Coast Stadium,2021-09-10T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2021/finals-week-1/storm-v-sea-eagles/
2021,Finals Week 1,Roosters,25,Titans,24,Queensland Country Bank Stadium,2021-09-11T07:40:00Z,https://www.nrl.com/draw/nrl-premiership/2021/finals-week-1/roosters-v-titans/
2021,Finals Week 1,Panthers,10,Rabbitohs,16,Queensland Country Bank Stadium,2021-09-11T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2021/finals-week-1/panthers-v-rabbitohs/
2021,Finals Week 1,Eels,28,Knights,20,Browne Park,2021-09-12T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2021/finals-week-1/eels-v-knights/
2021,Finals Week 2,Sea Eagles,42,Roosters,6,BB Print Stadium,2021-09-17T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2021/finals-week-2/sea-eagles-v-roosters/
2021,Finals Week 2,Panthers,8,Eels,6,BB Print Stadium,2021-09-18T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2021/finals-week-2/panthers-v-eels/
2021,Finals Week 3,Rabbitohs,36,Sea Eagles,16,Suncorp Stadium,2021-09-24T10:05:00Z,https://www.nrl.com/draw/nrl-premiership/2021/finals-week-3/rabbitohs-v-sea-eagles/
2021,Finals Week 3,Storm,6,Panthers,10,Suncorp Stadium,2021-09-25T06:00:00Z,https://www.nrl.com/draw/nrl-premiership/2021/finals-week-3/storm-v-panthers/
2021,Grand Final,Panthers,14,Rabbitohs,12,Suncorp Stadium,2021-10-03T08:30:00Z,https://www.nrl.com/draw/nrl-premiership/2021/grand-final/panthers-v-rabbitohs/
2021,Grand Final,Panthers,14,Rabbitohs,12,Suncorp Stadium,2021-10-03T08:30:00Z,https://www.nrl.com/draw/nrl-premiership/2021/grand-final/panthers-v-rabbitohs/
2021,Grand Final,Panthers,14,Rabbitohs,12,Suncorp Stadium,2021-10-03T08:30:00Z,https://www.nrl.com/draw/nrl-premiership/2021/grand-final/panthers-v-rabbitohs/
2021,Grand Final,Panthers,14,Rabbitohs,12,Suncorp Stadium,2021-10-03T08:30:00Z,https://www.nrl.com/draw/nrl-premiership/2021/grand-final/panthers-v-rabbitohs/
2021,Grand Final,Panthers,14,Rabbitohs,12,Suncorp Stadium,2021-10-03T08:30:00Z,https://www.nrl.com/draw/nrl-premiership/2021/grand-final/panthers-v-rabbitohs/
2022,Round 1,Panthers,28,Sea Eagles,6,Penrith Park,2022-03-10T09:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-1/panthers-v-sea-eagles/
2022,Round 1,Raiders,24,Sharks,19,GIO Stadium,2022-03-11T07:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-1/raiders-v-sharks/
2022,Round 1,Broncos,11,Rabbitohs,4,Suncorp Stadium,2022-03-11T09:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-1/broncos-v-rabbitohs/
2022,Round 1,Roosters,6,Knights,20,Sydney Cricket Ground,2022-03-12T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-1/roosters-v-knights/
2022,Round 1,Warriors,16,Dragons,28,Sunshine Coast Stadium,2022-03-12T06:30:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-1/warriors-v-dragons/
2022,Round 1,Wests Tigers,16,Storm,26,CommBank Stadium,2022-03-12T08:35:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-1/wests-tigers-v-storm/
2022,Round 1,Eels,32,Titans,28,CommBank Stadium,2022-03-13T05:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-1/eels-v-titans/
2022,Round 1,Cowboys,4,Bulldogs,6,Queensland Country Bank Stadium,2022-03-13T07:15:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-1/cowboys-v-bulldogs/
2022,Round 2,Storm,15,Rabbitohs,14,AAMI Park,2022-03-17T09:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-2/storm-v-rabbitohs/
2022,Round 2,Dragons,16,Panthers,20,Netstrata Jubilee Stadium,2022-03-18T07:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-2/dragons-v-panthers/
2022,Round 2,Roosters,26,Sea Eagles,12,Sydney Cricket Ground,2022-03-18T09:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-2/roosters-v-sea-eagles/
2022,Round 2,Titans,20,Warriors,18,Cbus Super Stadium,2022-03-19T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-2/titans-v-warriors/
2022,Round 2,Sharks,18,Eels,16,PointsBet Stadium,2022-03-19T06:30:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-2/sharks-v-eels/
2022,Round 2,Cowboys,26,Raiders,6,Queensland Country Bank Stadium,2022-03-19T08:35:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-2/cowboys-v-raiders/
2022,Round 2,Knights,26,Wests Tigers,4,McDonald Jones Stadium,2022-03-20T05:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-2/knights-v-wests-tigers/
2022,Round 2,Bulldogs,10,Broncos,16,Accor Stadium,2022-03-20T07:15:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-2/bulldogs-v-broncos/
2022,Round 3,Dragons,12,Sharks,36,WIN Stadium,2022-03-24T09:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-3/dragons-v-sharks/
2022,Round 3,Wests Tigers,12,Warriors,16,Campbelltown Sports Stadium,2022-03-25T07:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-3/wests-tigers-v-warriors/
2022,Round 3,Rabbitohs,28,Roosters,16,Accor Stadium,2022-03-25T09:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-3/rabbitohs-v-roosters/
2022,Round 3,Panthers,38,Knights,20,Carrington Park,2022-03-26T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-3/panthers-v-knights/
2022,Round 3,Storm,24,Eels,28,AAMI Park,2022-03-26T06:30:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-3/storm-v-eels/
2022,Round 3,Raiders,24,Titans,22,GIO Stadium,2022-03-26T08:35:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-3/raiders-v-titans/
2022,Round 3,Broncos,12,Cowboys,38,Suncorp Stadium,2022-03-27T05:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-3/broncos-v-cowboys/
2022,Round 3,Sea Eagles,13,Bulldogs,12,4 Pines Park,2022-03-27T07:15:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-3/sea-eagles-v-bulldogs/
2022,Round 4,Titans,8,Wests Tigers,6,Cbus Super Stadium,2022-03-31T09:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-4/titans-v-wests-tigers/
2022,Round 4,Sharks,18,Knights,0,PointsBet Stadium,2022-04-01T07:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-4/sharks-v-knights/
2022,Round 4,Panthers,26,Rabbitohs,12,Penrith Park,2022-04-01T09:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-4/panthers-v-rabbitohs/
2022,Round 4,Warriors,20,Broncos,6,Kayo Stadium,2022-04-02T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-4/warriors-v-broncos/
2022,Round 4,Sea Eagles,25,Raiders,6,Glen Willow Oval,2022-04-02T06:30:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-4/sea-eagles-v-raiders/
2022,Round 4,Cowboys,4,Roosters,28,Queensland Country Bank Stadium,2022-04-02T08:35:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-4/cowboys-v-roosters/
2022,Round 4,Storm,44,Bulldogs,0,AAMI Park,2022-04-03T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-4/storm-v-bulldogs/
2022,Round 4,Eels,48,Dragons,14,CommBank Stadium,2022-04-03T08:15:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-4/eels-v-dragons/
2022,Round 5,Knights,6,Sea Eagles,30,McDonald Jones Stadium,2022-04-07T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-5/knights-v-sea-eagles/
2022,Round 5,Warriors,25,Cowboys,24,Kayo Stadium,2022-04-08T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-5/warriors-v-cowboys/
2022,Round 5,Broncos,20,Roosters,24,Suncorp Stadium,2022-04-08T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-5/broncos-v-roosters/
2022,Round 5,Raiders,16,Storm,30,McDonalds Park,2022-04-09T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-5/raiders-v-storm/
2022,Round 5,Rabbitohs,24,Dragons,12,Accor Stadium,2022-04-09T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-5/rabbitohs-v-dragons/
2022,Round 5,Titans,20,Eels,26,Cbus Super Stadium,2022-04-09T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-5/titans-v-eels/
2022,Round 5,Sharks,30,Wests Tigers,4,PointsBet Stadium,2022-04-10T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-5/sharks-v-wests-tigers/
2022,Round 5,Bulldogs,12,Panthers,32,CommBank Stadium,2022-04-10T08:15:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-5/bulldogs-v-panthers/
2022,Round 6,Raiders,12,Cowboys,18,GIO Stadium,2022-04-14T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-6/raiders-v-cowboys/
2022,Round 6,Rabbitohs,36,Bulldogs,16,Accor Stadium,2022-04-15T06:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-6/rabbitohs-v-bulldogs/
2022,Round 6,Panthers,40,Broncos,12,Penrith Park,2022-04-15T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-6/panthers-v-broncos/
2022,Round 6,Sea Eagles,26,Titans,18,4 Pines Park,2022-04-16T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-6/sea-eagles-v-titans/
2022,Round 6,Storm,34,Sharks,18,AAMI Park,2022-04-16T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-6/storm-v-sharks/
2022,Round 6,Roosters,22,Warriors,14,Sydney Cricket Ground,2022-04-17T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-6/roosters-v-warriors/
2022,Round 6,Dragons,21,Knights,16,WIN Stadium,2022-04-17T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-6/dragons-v-knights/
2022,Round 6,Eels,20,Wests Tigers,21,CommBank Stadium,2022-04-18T06:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-6/eels-v-wests-tigers/
2022,Round 7,Sharks,34,Sea Eagles,22,PointsBet Stadium,2022-04-21T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-7/sharks-v-sea-eagles/
2022,Round 7,Broncos,34,Bulldogs,14,Suncorp Stadium,2022-04-22T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-7/broncos-v-bulldogs/
2022,Round 7,Cowboys,30,Titans,4,Queensland Country Bank Stadium,2022-04-23T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-7/cowboys-v-titans/
2022,Round 7,Wests Tigers,23,Rabbitohs,22,CommBank Stadium,2022-04-23T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-7/wests-tigers-v-rabbitohs/
2022,Round 7,Knights,2,Eels,39,McDonald Jones Stadium,2022-04-24T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-7/knights-v-eels/
2022,Round 7,Panthers,36,Raiders,6,Penrith Park,2022-04-24T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-7/panthers-v-raiders/
2022,Round 7,Dragons,14,Roosters,12,Sydney Cricket Ground,2022-04-25T06:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-7/dragons-v-roosters/
2022,Round 7,Storm,70,Warriors,10,AAMI Park,2022-04-25T09:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-7/storm-v-warriors/
2022,Round 8,Broncos,16,Sharks,7,Suncorp Stadium,2022-04-28T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-8/broncos-v-sharks/
2022,Round 8,Titans,4,Panthers,18,Cbus Super Stadium,2022-04-29T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-8/titans-v-panthers/
2022,Round 8,Rabbitohs,40,Sea Eagles,22,Industree Group Stadium,2022-04-29T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-8/rabbitohs-v-sea-eagles/
2022,Round 8,Warriors,21,Raiders,20,Kayo Stadium,2022-04-30T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-8/warriors-v-raiders/
2022,Round 8,Bulldogs,16,Roosters,12,Accor Stadium,2022-04-30T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-8/bulldogs-v-roosters/
2022,Round 8,Eels,4,Cowboys,35,TIO Stadium,2022-04-30T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-8/eels-v-cowboys/
2022,Round 8,Knights,2,Storm,50,McDonald Jones Stadium,2022-05-01T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-8/knights-v-storm/
2022,Round 8,Dragons,12,Wests Tigers,6,WIN Stadium,2022-05-01T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-8/dragons-v-wests-tigers/
2022,Round 9,Rabbitohs,12,Broncos,32,Accor Stadium,2022-05-05T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-9/rabbitohs-v-broncos/
2022,Round 9,Raiders,14,Bulldogs,4,GIO Stadium,2022-05-06T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-9/raiders-v-bulldogs/
2022,Round 9,Panthers,20,Eels,22,Penrith Park,2022-05-06T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-9/panthers-v-eels/
2022,Round 9,Sea Eagles,36,Wests Tigers,22,4 Pines Park,2022-05-07T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-9/sea-eagles-v-wests-tigers/
2022,Round 9,Roosters,44,Titans,16,BB Print Stadium,2022-05-07T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-9/roosters-v-titans/
2022,Round 9,Cowboys,36,Knights,16,Queensland Country Bank Stadium,2022-05-07T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-9/cowboys-v-knights/
2022,Round 9,Storm,42,Dragons,6,AAMI Park,2022-05-08T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-9/storm-v-dragons/
2022,Round 9,Sharks,29,Warriors,10,PointsBet Stadium,2022-05-08T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-9/sharks-v-warriors/
2022,Round 10,Bulldogs,6,Knights,16,Suncorp Stadium,2022-05-13T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-10/bulldogs-v-knights/
2022,Round 10,Sea Eagles,0,Broncos,38,Suncorp Stadium,2022-05-13T10:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-10/sea-eagles-v-broncos/
2022,Round 10,Warriors,30,Rabbitohs,32,Suncorp Stadium,2022-05-14T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-10/warriors-v-rabbitohs/
2022,Round 10,Titans,20,Dragons,16,Suncorp Stadium,2022-05-14T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-10/titans-v-dragons/
2022,Round 10,Storm,6,Panthers,32,Suncorp Stadium,2022-05-14T09:45:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-10/storm-v-panthers/
2022,Round 10,Sharks,10,Raiders,30,Suncorp Stadium,2022-05-15T03:50:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-10/sharks-v-raiders/
2022,Round 10,Roosters,31,Eels,24,Suncorp Stadium,2022-05-15T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-10/roosters-v-eels/
2022,Round 10,Wests Tigers,12,Cowboys,36,Suncorp Stadium,2022-05-15T08:25:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-10/wests-tigers-v-cowboys/
2022,Round 11,Knights,12,Broncos,36,McDonald Jones Stadium,2022-05-19T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-11/knights-v-broncos/
2022,Round 11,Wests Tigers,36,Bulldogs,22,Leichhardt Oval,2022-05-20T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-11/wests-tigers-v-bulldogs/
2022,Round 11,Eels,22,Sea Eagles,20,CommBank Stadium,2022-05-20T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-11/eels-v-sea-eagles/
2022,Round 11,Dragons,24,Warriors,18,Netstrata Jubilee Stadium,2022-05-21T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-11/dragons-v-warriors/
2022,Round 11,Cowboys,36,Storm,6,Queensland Country Bank Stadium,2022-05-21T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-11/cowboys-v-storm/
2022,Round 11,Roosters,12,Panthers,32,Sydney Cricket Ground,2022-05-21T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-11/roosters-v-panthers/
2022,Round 11,Rabbitohs,12,Raiders,32,Apex Oval,2022-05-22T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-11/rabbitohs-v-raiders/
2022,Round 11,Titans,18,Sharks,25,Cbus Super Stadium,2022-05-22T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-11/titans-v-sharks/
2022,Round 12,Storm,28,Sea Eagles,8,AAMI Park,2022-05-26T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-12/storm-v-sea-eagles/
2022,Round 12,Panthers,22,Cowboys,0,Penrith Park,2022-05-27T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-12/panthers-v-cowboys/
2022,Round 12,Broncos,35,Titans,24,Suncorp Stadium,2022-05-27T09:55:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-12/broncos-v-titans/
2022,Round 12,Warriors,16,Knights,24,Kayo Stadium,2022-05-28T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2022/round-12/warriors-v-knights/
